stage,topology_seed,dynamics_seed,arm,detected_index,event_time_ms,primary_eligible,primary_exclusion_reasons,prolonged,n_unique_contacts,n_finite_centroids,multiple_local_bursts_contact_fraction,median_mass_outside_detection,mode,support_state,distance_mode0,distance_mode1,in_primary_window,window_start_ms,window_end_ms,qualifying_start_ms,qualifying_end_ms,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms,route_upper_SCL_n,route_upper_SCL_ms,route_right_ICL_n,route_right_ICL_ms,route_middle_ICL_n,route_middle_ICL_ms,route_left_ICL_n,route_left_ICL_ms,route_middle_before_both_ICL_ends,route_right_before_upper_and_left,route_upper_and_left_before_right
screen,2511,820108,B0,56,22858.0,False,overlapping_window,False,15,15,0.0,0.03226538214888413,1,1,0.689448716070858,0.3169936771785406,True,22732.0,22982.0,22814.0,22902.0,22841.93359375,22849.525390625,22833.08984375,22846.26953125,22827.005859375,22850.12890625,22856.27734375,22818.435546875,22862.34765625,22868.162109375,22874.8125,22882.3515625,22890.52734375,22898.0625,22904.73828125,4,22830.0478515625,2,22901.400390625,4,22865.2548828125,3,22849.525390625,False,False,True
screen,2511,820108,B0,57,23257.0,True,,False,14,14,0.0,0.047958159167925465,0,-1,1.7759984003798746,1.6865287689635557,True,23132.0,23382.0,23222.0,23292.0,23137.275390625,23276.189453125,,23271.34375,23370.041015625,23265.470703125,23257.857421875,23376.580078125,23251.2578125,23246.517578125,23241.91015625,23243.99609375,23250.75,23257.63671875,23264.888671875,3,23370.041015625,2,23261.2626953125,4,23248.8876953125,3,23271.34375,True,True,False
screen,2511,820108,B0,58,23559.0,True,,False,8,8,0.125,0.03153998786174531,1,1,0.40780253225228985,0.24183714922351882,True,23434.0,23684.0,23538.0,23580.0,,,,,,,23537.421875,,23543.142578125,23547.966796875,23553.3359375,23559.576171875,23567.595703125,23573.12109375,23553.853515625,0,,2,23563.4873046875,4,23545.5546875,0,,,,
screen,2511,820108,B0,59,23814.0,True,,False,14,14,0.0,0.03888935203489945,1,1,0.6019203851633183,0.3468301642919778,True,23688.0,23938.0,23772.0,23856.0,,23792.865234375,23765.927734375,23797.01171875,23770.3828125,23803.2734375,23809.658203125,23780.185546875,23816.564453125,23822.26953125,23829.7734375,23838.28515625,23818.798828125,23826.208984375,23831.8046875,3,23770.3828125,2,23829.0068359375,4,23819.4169921875,3,23797.01171875,False,False,True
screen,2511,820108,B1,0,639.0,True,,False,10,10,0.0,0.04324591412620378,1,-1,1.2023129868326936,0.935762031005116,False,514.0,764.0,616.0,662.0,516.5943603515625,630.1517333984375,,624.5828857421875,,617.7052612304688,610.5042114257812,,,,653.7252197265625,646.9921264648438,648.4966430664062,654.2348022460938,660.2890625,1,516.5943603515625,2,657.2619323730469,2,632.1147155761719,3,624.5828857421875,False,False,True
screen,2511,820108,B1,1,1232.0,True,,False,12,12,0.0,0.0508221569734078,0,0,0.7360858703359628,0.8955410154245765,False,1106.0,1356.0,1212.0,1252.0,1175.953857421875,1241.9227294921875,1171.0208740234375,1242.9754638671875,1171.1014404296875,1254.9827880859375,1263.5433349609375,1176.473876953125,1258.8834228515625,1254.0909423828125,1251.3134765625,,,,1211.7520751953125,4,1173.5276489257812,1,1211.7520751953125,4,1256.4871826171875,3,1242.9754638671875,False,False,False
screen,2511,820108,B1,2,1516.0,False,overlapping_window,False,10,10,0.0,0.03607153099136394,1,-1,0.7935966620528816,0.8313669615441803,False,1390.0,1640.0,1490.0,1542.0,,1565.5164794921875,1633.4847412109375,,,,1493.740234375,,1499.232666015625,1504.219482421875,1508.905029296875,1514.753173828125,1521.4454345703125,1528.1131591796875,1533.8509521484375,1,1633.4847412109375,2,1530.9820556640625,4,1501.72607421875,1,1565.5164794921875,True,True,False
screen,2511,820108,B1,3,1744.0,False,overlapping_window,False,12,12,0.0,0.041639909986231446,1,-1,1.1534973606983219,0.8638637829964952,False,1618.0,1868.0,1708.0,1780.0,,1744.963134765625,1635.9342041015625,1738.642578125,,1730.8193359375,1724.06494140625,,1727.5003662109375,1737.583740234375,1743.5682373046875,1749.176025390625,1754.0357666015625,1760.27734375,1765.78125,1,1635.9342041015625,2,1763.029296875,4,1732.5420532226562,3,1738.642578125,True,False,True
screen,2511,820108,B1,4,3086.0,True,,False,12,12,0.0,0.056870849251427213,1,0,0.5242619500877759,0.5491590329067837,False,2960.0,3210.0,3052.0,3120.0,3114.005615234375,,3105.361328125,3052.588134765625,3100.013916015625,3061.852783203125,3068.372314453125,3090.6396484375,3074.525146484375,3077.202392578125,3083.33154296875,3093.111083984375,,,3068.92822265625,4,3102.6876220703125,1,3068.92822265625,4,3075.86376953125,2,3057.220458984375,False,False,False
screen,2511,820108,B1,5,3658.0,False,overlapping_window,False,12,12,0.0,0.03776775830016518,1,-1,1.3150570033959714,0.9088060755905492,False,3532.0,3782.0,3634.0,3682.0,3547.625244140625,,3540.867919921875,,3538.78076171875,,3636.77587890625,3536.9638671875,3643.714599609375,3648.485595703125,3653.55126953125,3659.3232421875,3665.107666015625,3670.6396484375,3677.036376953125,4,3539.8243408203125,2,3673.8380126953125,4,3646.10009765625,0,,,,
screen,2511,820108,B1,6,3893.0,False,overlapping_window,False,11,11,0.0,0.03130892355512502,1,1,0.41709232293992776,0.3534340682632779,False,3768.0,4018.0,3856.0,3930.0,3896.115234375,,3902.20703125,,3904.570068359375,,3868.275390625,,3874.665771484375,3879.970947265625,3885.99169921875,3892.211669921875,3899.646484375,3906.7939453125,3913.31884765625,3,3902.20703125,2,3910.056396484375,4,3877.318359375,0,,,,
screen,2511,820108,B1,7,4126.0,False,overlapping_window,False,11,11,0.0,0.03199358208053724,1,0,0.6766024006046971,0.45943652629706777,False,4000.0,4250.0,4094.0,4158.0,4195.6396484375,,,4092.2470703125,,4099.46435546875,4105.47216796875,,4110.87646484375,4116.671875,4123.54541015625,4129.7138671875,4137.70849609375,4145.13818359375,4151.64306640625,1,4195.6396484375,2,4148.390625,4,4113.774169921875,2,4095.855712890625,False,False,False
screen,2511,820108,B1,8,4369.0,False,overlapping_window,False,12,12,0.0,0.060428356439220426,0,1,0.40687444085875174,0.42319991318739775,False,4244.0,4494.0,4332.0,4406.0,4390.57421875,,4384.44970703125,,4379.81640625,,4349.72607421875,4371.30517578125,4355.4892578125,4360.01025390625,4366.08740234375,4375.478515625,4360.4287109375,4365.99658203125,4370.42041015625,4,4382.133056640625,2,4368.20849609375,4,4357.749755859375,0,,,,
screen,2511,820108,B1,9,4645.0,False,overlapping_window,False,10,10,0.0,0.046697536863457824,0,1,0.38375414614300823,0.6484020206272906,False,4520.0,4770.0,4626.0,4664.0,4651.78173828125,4676.18798828125,4643.74365234375,4669.7177734375,,4662.3642578125,,,,4614.19091796875,4618.97119140625,4625.22265625,4630.2490234375,,4618.97119140625,2,4647.7626953125,1,4618.97119140625,2,4616.5810546875,3,4669.7177734375,True,True,False
screen,2511,820108,B1,10,4854.0,False,overlapping_window,False,12,12,0.0,0.03400457110721822,1,1,0.5222026173283001,0.3443485047139193,False,4728.0,4978.0,4818.0,4890.0,4855.39794921875,,4846.8564453125,,4841.421875,,4844.412109375,4832.248046875,4850.16259765625,4855.8935546875,4861.6669921875,4868.05322265625,4876.53271484375,4886.1357421875,4851.7724609375,4,4844.13916015625,2,4868.9541015625,4,4853.028076171875,0,,,,
screen,2511,820108,B1,11,5298.0,True,,False,9,9,0.0,0.051031170388559755,0,0,0.6492855872769373,0.7383313012144466,False,5172.0,5422.0,5290.0,5306.0,5256.6953125,,,5320.19140625,,5323.57373046875,5331.9150390625,5265.84765625,5341.94091796875,,,,5302.63037109375,5309.3447265625,5315.27685546875,2,5261.271484375,2,5312.310791015625,2,5336.927978515625,2,5321.882568359375,False,False,False
screen,2511,820108,B1,12,6025.0,True,,False,9,9,0.1111111111111111,0.04704544490755381,0,1,0.35057989559054453,0.39180853842300156,False,5900.0,6150.0,5988.0,6062.0,,,,,,6022.7802734375,6029.3193359375,,6035.392578125,6035.66552734375,6036.57958984375,6038.5126953125,6015.376953125,6024.74072265625,6029.90283203125,0,,2,6027.32177734375,4,6035.529052734375,1,6022.7802734375,False,,
screen,2511,820108,B1,13,6808.0,True,,False,11,11,0.0,0.02634652404464896,1,1,0.5409375789440711,0.3343819649756792,False,6682.0,6932.0,6772.0,6844.0,6812.4091796875,,6800.513671875,,,6785.61181640625,6791.8583984375,,6798.1005859375,6802.8798828125,6808.830078125,6814.73828125,6822.244140625,6829.330078125,6835.3095703125,2,6806.46142578125,2,6832.31982421875,4,6800.490234375,1,6785.61181640625,False,False,True
screen,2511,820108,B1,14,7577.0,True,,False,11,11,0.0,0.04202352304519931,1,0,0.5101752858331771,0.44949179901254466,False,7452.0,7702.0,7546.0,7608.0,7543.7646484375,,7547.69091796875,,7552.5615234375,,7583.2578125,7561.50439453125,7588.71435546875,7592.33203125,7594.046875,,7580.25439453125,7587.02734375,7593.0947265625,4,7550.126220703125,2,7590.06103515625,4,7590.523193359375,0,,,,
screen,2511,820108,B1,15,7854.0,True,,False,8,8,0.0,0.03940443439563139,0,1,0.3929110125209842,0.4636095964714045,False,7728.0,7978.0,7830.0,7878.0,,,,7845.46435546875,,7850.9814453125,7857.27392578125,,7862.87353515625,7872.03515625,,,7836.02734375,7841.8828125,7848.35693359375,0,,2,7845.119873046875,3,7862.87353515625,2,7848.222900390625,False,,
screen,2511,820108,B1,16,8313.0,True,,False,13,13,0.0,0.026961299623920233,1,-1,1.0080557362094644,0.678452621412579,False,8188.0,8438.0,8274.0,8352.0,8255.5625,,8246.5869140625,,8240.8544921875,8302.10546875,8307.529296875,8232.5146484375,8313.818359375,8318.74609375,8325.025390625,8331.5205078125,8338.896484375,8346.0087890625,8351.716796875,4,8243.720703125,2,8348.86279296875,4,8316.2822265625,1,8302.10546875,False,False,True
screen,2511,820108,B1,17,8723.0,True,,False,8,8,0.0,0.20329382450884792,1,1,0.5569720998406764,0.3189447771551543,False,8598.0,8848.0,8714.0,8732.0,,8688.732421875,,,,,,,8705.9365234375,8712.3701171875,8720.501953125,8726.96875,8735.4892578125,8742.69921875,8752.0849609375,0,,2,8747.39208984375,3,8712.3701171875,1,8688.732421875,False,,
screen,2511,820108,B1,18,9023.0,True,,False,15,15,0.0,0.03047076223054,0,0,0.7801222410588656,1.2320306915504282,False,8898.0,9148.0,8988.0,9058.0,9138.5400390625,9053.9638671875,9127.2177734375,9047.376953125,9120.7646484375,9040.2578125,9032.1728515625,9111.6826171875,9025.5234375,9019.3525390625,9013.1005859375,9007.37109375,9002.2529296875,9008.1376953125,9014.6298828125,4,9123.9912109375,2,9011.3837890625,4,9022.43798828125,3,9047.376953125,False,True,False
screen,2511,820108,B1,19,9532.0,True,,False,12,12,0.0,0.029940703680146966,0,1,0.40178907888180027,0.5299120637166451,False,9406.0,9656.0,9494.0,9570.0,9531.65234375,9565.5439453125,9522.5869140625,9559.603515625,9516.779296875,9551.2412109375,9544.2314453125,9507.4111328125,9537.0712890625,9532.234375,9528.8583984375,9521.5634765625,,,,4,9519.68310546875,0,,4,9534.65283203125,3,9559.603515625,,,
screen,2511,820108,B1,20,10691.0,False,overlapping_window,False,10,10,0.0,0.03164228918151815,0,1,0.4247435496931685,0.5073701971679938,False,10566.0,10816.0,10666.0,10716.0,10721.486328125,,10712.8125,,10708.4951171875,,,10704.73828125,,10660.7958984375,10666.16796875,10672.373046875,10679.7294921875,10686.736328125,10693.42578125,4,10710.65380859375,2,10690.0810546875,2,10663.48193359375,0,,,,
screen,2511,820108,B1,21,10899.0,False,overlapping_window,False,13,13,0.0,0.03213521670871537,1,-1,0.9293278769494477,1.0844074984525869,False,10774.0,11024.0,10868.0,10930.0,,,11002.265625,10871.36328125,11009.2861328125,10875.275390625,10882.92578125,11003.263671875,10888.619140625,10892.396484375,10898.83203125,10904.7763671875,10912.705078125,10919.99609375,10926.25390625,3,11003.263671875,2,10923.125,4,10890.5078125,2,10873.3193359375,False,False,False
screen,2511,820108,B1,22,11160.0,True,,False,10,10,0.1,0.05567646397105992,1,0,0.5735193075607836,0.4465166325875237,False,11034.0,11284.0,11130.0,11190.0,,,,11140.015625,,11140.095703125,11141.0390625,,11145.498046875,11151.150390625,11157.595703125,11163.2783203125,11169.990234375,11165.4267578125,11107.365234375,0,,2,11136.39599609375,4,11148.32421875,2,11140.0556640625,False,,
screen,2511,820108,B1,23,11979.0,True,,False,12,12,0.08333333333333333,0.058189486427395534,0,0,0.8100558431371294,0.6413023108797936,False,11854.0,12104.0,11946.0,12012.0,,,11911.6943359375,,11915.806640625,11985.6708984375,11991.48046875,11924.7939453125,11997.228515625,12002.931640625,12009.5888671875,12016.5703125,11985.6162109375,11963.3955078125,11968.98046875,3,11915.806640625,2,11966.18798828125,4,12000.080078125,1,11985.6708984375,False,False,False
screen,2511,820108,B1,24,12760.0,True,,False,11,11,0.0,0.036794181547082104,1,-1,1.0175587437887434,0.9768268965929876,True,12634.0,12884.0,12730.0,12790.0,12702.4736328125,,,,,12746.7861328125,12752.37890625,12875.400390625,12759.4970703125,12765.5068359375,12773.2607421875,12781.0244140625,12747.265625,12754.4677734375,12760.3427734375,2,12788.93701171875,2,12757.4052734375,4,12762.501953125,1,12746.7861328125,False,False,False
screen,2511,820108,B1,25,13215.0,True,,False,12,12,0.08333333333333333,0.039128945931144334,0,0,0.6499253086845636,0.7429539743273483,True,13090.0,13340.0,13174.0,13256.0,13168.4443359375,13248.77734375,13159.087890625,13241.25390625,,13232.0361328125,13224.640625,,13217.22265625,13212.328125,13208.2998046875,13209.2958984375,,13207.46484375,13212.7353515625,2,13163.76611328125,2,13210.10009765625,4,13214.775390625,3,13241.25390625,False,False,False
screen,2511,820108,B1,26,14194.0,False,overlapping_window,False,10,10,0.0,0.024454802738626866,1,1,0.5624637943304764,0.28704364140109406,True,14068.0,14318.0,14164.0,14224.0,,,,14165.9873046875,,14171.5615234375,14176.609375,,14183.091796875,14188.1669921875,14194.51171875,14200.974609375,14208.9375,14216.1474609375,14222.5234375,0,,2,14219.33544921875,4,14185.62939453125,2,14168.7744140625,False,,
screen,2511,820108,B1,27,14409.0,False,overlapping_window,False,11,11,0.0,0.02340681447512472,1,1,0.564517120584463,0.28019203828108485,True,14284.0,14534.0,14374.0,14444.0,,,,14381.5009765625,,14386.369140625,14393.2060546875,14405.44140625,14399.4677734375,14405.23046875,14411.2109375,14417.419921875,14425.177734375,14432.6220703125,14438.66015625,1,14405.44140625,2,14435.64111328125,4,14402.34912109375,2,14383.93505859375,False,False,True
screen,2511,820108,B1,28,14717.0,True,,False,10,10,0.0,0.0501190517786469,0,1,0.47012250153659796,0.5142991129958885,True,14592.0,14842.0,14688.0,14746.0,,,,14699.5439453125,,14705.7275390625,14711.490234375,14765.7578125,14717.716796875,14723.404296875,14730.9638671875,14738.1181640625,,14700.697265625,14706.57421875,1,14765.7578125,2,14703.6357421875,4,14720.560546875,2,14702.6357421875,False,False,False
screen,2511,820108,B1,29,15920.0,False,overlapping_window,False,9,9,0.0,0.039062811790891286,1,1,0.38918554850879267,0.36077885884704025,True,15794.0,16044.0,15890.0,15950.0,15921.326171875,15928.7978515625,15912.47265625,15923.6669921875,15906.9970703125,,,15897.857421875,,,,,15925.7333984375,15931.73828125,15937.2919921875,4,15909.73486328125,2,15934.51513671875,0,,2,15926.232421875,,False,True
screen,2511,820108,B1,30,16156.0,False,overlapping_window,False,8,8,0.0,0.023749784585107184,0,1,0.34041941962937006,0.5476735526732093,True,16030.0,16280.0,16138.0,16174.0,,16182.8779296875,,16176.7451171875,,16169.7421875,16162.3203125,,16155.525390625,16150.2705078125,16144.79296875,16138.5341796875,,,,0,,0,,4,16152.89794921875,3,16176.7451171875,,,
screen,2511,820108,B1,31,16539.0,True,,False,13,13,0.0,0.04794543783749292,1,0,0.6821968094274076,0.4613132383718456,True,16414.0,16664.0,16508.0,16570.0,16564.95703125,16520.05859375,16556.1484375,16513.455078125,16550.552734375,16522.5078125,16522.494140625,16539.94140625,16518.328125,16513.330078125,,,16586.953125,16594.326171875,16600.642578125,4,16553.3505859375,2,16597.484375,3,16518.328125,3,16520.05859375,False,False,True
screen,2511,820108,B1,32,16803.0,True,,False,11,11,0.0,0.04049038945779225,1,0,0.6540426715281729,0.45512136348537585,True,16678.0,16928.0,16776.0,16830.0,,16789.341796875,,16782.26171875,,16777.478515625,16772.185546875,16840.240234375,,16802.615234375,16806.1875,16811.9765625,16819.076171875,16825.78515625,16831.9609375,1,16840.240234375,2,16828.873046875,3,16802.615234375,3,16782.26171875,False,False,False
screen,2511,820108,B1,33,17287.0,True,,False,12,12,0.0,0.04262931286186915,0,1,0.3069780431129644,0.4784873157228039,True,17162.0,17412.0,17250.0,17324.0,17285.333984375,17316.38671875,,17310.3515625,,17302.87109375,17295.544921875,,17288.625,17284.046875,17281.57421875,17280.833984375,17282.046875,17287.4921875,17294.078125,1,17285.333984375,2,17290.78515625,4,17286.3359375,3,17310.3515625,True,False,False
screen,2511,820108,B1,34,17871.0,False,overlapping_window,False,8,8,0.0,0.04607260063627421,0,1,0.3464134132225939,0.42502711045266006,True,17746.0,17996.0,17850.0,17892.0,,,,,,17864.400390625,17866.94140625,,17871.953125,17880.474609375,17888.677734375,,17853.193359375,17859.560546875,17865.603515625,0,,2,17862.58203125,4,17876.2138671875,1,17864.400390625,False,,
screen,2511,820108,B1,35,18108.0,False,overlapping_window,False,9,9,0.0,0.05111236373492256,0,1,0.4839432180619159,0.4917298373836001,True,17982.0,18232.0,18076.0,18140.0,18097.43359375,18117.736328125,18082.3828125,,,,18102.806640625,,18109.0859375,18117.46484375,,,18101.708984375,18108.76953125,18114.958984375,2,18089.908203125,2,18111.8642578125,3,18109.0859375,1,18117.736328125,True,False,False
screen,2511,820108,B1,36,18838.0,True,,False,12,12,0.0,0.04418402525480732,0,1,0.39010900260683506,0.4021092275864885,True,18712.0,18962.0,18798.0,18878.0,18864.771484375,18842.787109375,,18843.63671875,,18842.384765625,18835.376953125,,18828.9921875,18825.90234375,18827.650390625,18832.4921875,18839.173828125,18846.306640625,18851.9609375,1,18864.771484375,2,18849.1337890625,4,18828.3212890625,3,18842.787109375,True,False,False
screen,2511,820108,B1,37,19107.0,True,,False,13,13,0.0,0.03134219582064913,1,-1,1.1951973040800963,0.6998807350463082,True,18982.0,19232.0,19100.0,19114.0,19036.654296875,19077.93359375,19027.314453125,19073.369140625,19022.1484375,19063.4375,,19012.943359375,,19117.791015625,19124.29296875,19130.5859375,19136.65625,19144.6171875,19150.9609375,4,19024.7314453125,2,19147.7890625,2,19121.0419921875,3,19073.369140625,False,False,True
screen,2511,820108,B1,38,19376.0,True,,False,13,13,0.0,0.04074152788779201,1,0,0.718605307651864,0.5121835661761793,True,19250.0,19500.0,19338.0,19414.0,19314.216796875,,19317.353515625,,19320.494140625,19370.419921875,19376.546875,19329.66796875,19382.056640625,19386.939453125,19393.509765625,19401.240234375,19403.072265625,19375.384765625,19380.919921875,4,19318.923828125,2,19378.15234375,4,19384.498046875,1,19370.419921875,False,False,True
screen,2511,820108,B1,39,19855.0,True,,False,10,10,0.0,0.08844066194983231,1,0,0.6360082550624375,0.44647870361242215,True,19730.0,19980.0,19834.0,19876.0,19842.580078125,19848.48046875,19833.072265625,19843.884765625,19827.533203125,,,19816.380859375,19849.96875,,,19869.68359375,,19886.115234375,19893.55078125,4,19830.302734375,2,19889.8330078125,1,19849.96875,2,19846.1826171875,False,False,True
