candidate_id,topology_seed,dynamics_seed,inventory_status,artifact_integrity,safe,event_yield_estimable,conditional_estimable,feasibility,n_returned_families,D_support,D_order,D_lag,D_cover,D_support_status,D_order_status,D_lag_status,D_cover_status,failure_reasons
dci_p028,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,32,0.4030806759138245,0.1375065881178893,17.880729057547466,12.129869531861923,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p028,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,34,0.38006335863544094,,,12.399849951528976,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p029,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,42,0.11734763621321131,0.15751986335230844,27.283466578965065,10.516589938697809,OK,OK,OK,OK,
dci_p029,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,35,0.12537308247098922,0.18853806980380114,28.357924456398937,11.324554135054537,OK,OK,OK,OK,
dci_p029,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,42,0.14301491406428343,0.1604369225862854,30.466385122464942,10.32439959158929,OK,OK,OK,OK,
dci_p029,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,36,0.15489554568665168,0.18161613718648795,28.506274865132657,10.769899447444237,OK,OK,OK,OK,
dci_p030,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,39,0.19014680874615206,0.0679130256895041,14.208815144409053,9.399942235203863,OK,OK,OK,OK,
dci_p030,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,50,0.4103147878666864,0.04264340882411469,13.086809061144793,9.631236710595084,OK,OK,OK,OK,
dci_p030,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,34,0.33022358168724497,0.04493700066505856,13.538067532427037,9.793475496352716,OK,OK,OK,OK,
dci_p030,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,37,0.29544327999517855,0.11956147653723666,12.911868147384732,9.196984137707823,OK,OK,OK,OK,
dci_p031,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,44,0.39324286529328906,,,11.964144208223576,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p031,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,40,0.3895895213883542,,,12.36722536129926,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p031,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,32,0.38911162185797993,,,12.435222546063372,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p031,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,44,0.41404519802891476,,,12.56649262578469,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p032,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,33,0.24466542376594846,0.09234207269853356,27.626469548357267,9.804684564871607,OK,OK,OK,OK,
dci_p032,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,32,0.24273241016945055,0.11885862593333378,35.77312454296499,10.69102682149565,OK,OK,OK,OK,
dci_p032,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,34,0.2307668535826026,0.10536235273425161,30.48826727753156,10.69719757697511,OK,OK,OK,OK,
dci_p032,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,23,0.22974073055389518,0.123960415919534,26.40436954521029,9.449947812308128,OK,OK,OK,OK,
dci_p033,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,32,0.41552806648621504,,,12.425998539479156,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p033,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,36,0.29261378483045597,0.10396857939414579,28.85717913882689,10.120507921031898,OK,OK,OK,OK,
dci_p033,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,30,0.3573046868565854,0.11833716484618534,31.097964198912866,10.682473686060291,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p033,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,28,0.3173203595703096,0.09643077832773733,37.17317825058401,10.205211842621555,OK,OK,OK,OK,
dci_p034,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,14,0.36407349237227105,,,11.244972617400371,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p034,2512,2512,PRESENT_VALIDATED,True,True,False,False,False,5,0.3382642828161814,,,11.619596976809616,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p034,2513,2513,PRESENT_VALIDATED,True,True,False,False,False,4,0.3961492497159241,,,13.555456222429623,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p034,2514,2514,PRESENT_VALIDATED,True,True,False,False,False,8,0.28630659429105304,,,12.573570347327843,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p035,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,41,0.10046764875479601,0.20950748336445327,22.773575345193134,9.43531076462499,OK,OK,OK,OK,
dci_p035,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,44,0.16745883659383276,0.2114962933107988,26.686571101936277,11.05771323951137,OK,OK,OK,OK,
dci_p035,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,35,0.1360287733338417,0.1712727365470783,28.554751741640626,10.555964061197828,OK,OK,OK,OK,
dci_p035,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,33,0.16625934815939122,0.19764890987126363,28.66612610940209,11.385934001767389,OK,OK,OK,OK,
dci_p036,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,32,0.17553931342555754,0.09982016490241281,39.83576110696562,11.233770456833886,OK,OK,OK,OK,
dci_p036,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,34,0.3134652529903277,0.1100501795167163,38.19655418101577,11.140202072182358,OK,OK,OK,OK,
dci_p036,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,28,0.25095556586579587,0.13832110057749325,38.50970315314782,10.7704512994749,OK,OK,OK,OK,
dci_p036,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,27,0.35063365555592446,0.10647006158072932,40.24856645514982,10.891987221989496,OK,OK,OK,OK,
dci_p037,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,42,0.09406216712851985,0.15926443706964175,16.626107328029125,9.974713789362477,OK,OK,OK,OK,
dci_p037,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,43,0.09822697790565389,0.20533907466114087,17.850304144593125,10.548345447852448,OK,OK,OK,OK,
dci_p037,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,33,0.10704948039006956,0.13327134006924274,20.221151333384064,10.054919077276901,OK,OK,OK,OK,
dci_p037,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,39,0.10539483918187591,0.20476309128467016,16.66486305217813,9.783921483947216,OK,OK,OK,OK,
dci_p038,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,35,0.10212287222836658,0.16855199043062352,15.520547444863444,10.230207932882541,OK,OK,OK,OK,
dci_p038,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,41,0.0831356485674149,0.19175749784022192,13.282483462342901,9.359750475636382,OK,OK,OK,OK,
dci_p038,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,36,0.14583197775657034,0.19571030441982218,13.25994570809038,9.62380833857579,OK,OK,OK,OK,
dci_p038,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,30,0.11605902288140742,0.22663760987932915,13.622652832850639,10.063161543096005,OK,OK,OK,OK,
dci_p039,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,41,0.11938851515561182,0.11442809891448684,23.72105909237374,10.706998233502162,OK,OK,OK,OK,
dci_p039,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,38,0.14122794080142254,0.1622526887911971,24.81979247120314,10.800538263516838,OK,OK,OK,OK,
dci_p039,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,42,0.1296275228814581,0.12385591716079024,24.845081339987264,10.98809690148169,OK,OK,OK,OK,
dci_p039,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,32,0.12168847463915,0.13950255797533428,23.196944747962117,10.557813831448295,OK,OK,OK,OK,
dci_p040,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,38,0.3255474405095813,,,11.030830814211239,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p040,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,48,0.3676215545940134,0.38158660655340765,16.177301428971788,10.938320913375547,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p040,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,38,0.38413819555179024,0.17578666314007274,14.654115125938489,10.853187458662926,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p040,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,51,0.3893730832387073,,,11.005553729670146,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p041,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,51,0.42889080952113945,,,12.14841689724866,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p041,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,38,0.4160806039219762,,,11.792514575373087,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p041,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,44,0.47355315640050955,,,12.461131816410234,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p041,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,36,0.46247584286107474,,,12.2570241812818,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p042,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,48,0.3602645050425308,,,11.578577708838143,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p042,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,46,0.39460890299175083,0.20149117761451027,17.205471245128653,11.597319819860132,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p042,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,42,0.35523284958388174,0.33023034230636084,15.743085749197084,11.309593405269858,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p042,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,41,0.4576631495321212,,,12.547056466967993,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p043,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,40,0.11204979509898143,0.30804465271640696,14.539097216873396,9.81004383725955,OK,OK,OK,OK,
dci_p043,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,58,0.15198649213135323,0.34596754264255747,13.514522146023983,9.639254745428929,OK,OK,OK,OK,
dci_p043,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,50,0.21519227461588275,0.26226587076993896,14.060846740741537,9.713828656085767,OK,OK,OK,OK,
dci_p043,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,36,0.1517584663779675,0.3632039207970114,14.987457822918477,10.51414439431315,OK,OK,OK,OK,
dci_p044,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,34,0.30154442798555453,0.16880482385603657,24.953394288717607,10.317706290400174,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p044,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,36,0.335893183996629,,,10.940059071021272,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p044,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,30,0.3983680987533306,,,10.758311778225519,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p044,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,37,0.36386561169915027,,,12.189554608941117,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p045,2511,2511,PRESENT_VALIDATED,True,True,False,False,False,7,0.2704884207005742,,,12.869716175326115,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p045,2512,2512,PRESENT_VALIDATED,True,True,False,False,False,1,0.4030622374028144,,,15.363487628051844,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p045,2513,2513,PRESENT_VALIDATED,True,True,False,False,False,3,0.4776413871932858,,,15.017316773049444,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p045,2514,2514,PRESENT_VALIDATED,True,True,False,False,False,0,,,,,NOT_ESTIMABLE_LOW_EVENTS,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_EVENTS,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p046,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,13,0.2786326486474578,,,12.174953424966764,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p046,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,16,0.27579360119632884,0.18805143363603252,43.5795453260185,11.357109284233205,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p046,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,15,0.3747738226590546,0.07973609677934775,37.61096638187632,12.290607948935333,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p046,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,21,0.41963673752196945,,,12.580833229608103,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p047,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,13,0.3805515583719517,,,13.028355165942468,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p047,2512,2512,PRESENT_VALIDATED,True,True,False,False,False,8,0.3700801685109607,,,13.15218472798109,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p047,2513,2513,PRESENT_VALIDATED,True,True,False,False,False,7,0.3012180574037873,,,12.982491765880697,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p047,2514,2514,PRESENT_VALIDATED,True,True,False,False,False,9,0.3273529469767282,,,12.664157875554238,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p048,2511,2511,PRESENT_VALIDATED,True,True,False,False,False,10,0.2742118403577188,,,11.148958367181475,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p048,2512,2512,PRESENT_VALIDATED,True,True,False,False,False,7,0.2939206943233699,,,12.9550581977655,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p048,2513,2513,PRESENT_VALIDATED,True,True,False,False,False,10,0.5740639461158447,,,13.432685809731648,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p048,2514,2514,PRESENT_VALIDATED,True,True,False,False,False,8,0.3280938293211996,,,12.034761373877437,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,LOW_RETURNED_FAMILY_YIELD|CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p049,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,44,0.3236757837543032,0.16767738956873193,22.666590621135413,10.443916413111479,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p049,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,41,0.2484880033876835,0.11435141823584612,22.697374388940997,9.610742367523546,OK,OK,OK,OK,
dci_p049,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,34,0.3141213832321053,0.20451938414692714,25.464323213206587,10.315623946083269,OK,OK,OK,OK,
dci_p049,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,36,0.35264516850622973,,,10.999900911527794,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p050,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,34,0.44625398374705877,,,11.485834152015828,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p050,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,36,0.4215480463777228,,,12.92079931700113,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p050,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,37,0.4044909640428626,,,11.172579691687728,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p050,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,44,0.39739957513329194,,,11.955746151992377,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p051,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,48,0.23872074315421363,0.41270834111767574,15.204959175811846,10.176002772415181,OK,OK,OK,OK,
dci_p051,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,51,0.34085989417917856,0.4210395866127705,15.10411874078575,10.478623113876607,OK,OK,OK,OK,
dci_p051,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,35,0.27558721316350526,0.4328260470303899,15.576831278322466,10.287360158318158,OK,OK,OK,OK,
dci_p051,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,53,0.3500458378224065,0.412750087913371,15.370932170549631,10.505536314129015,OK,OK,OK,OK,
dci_p052,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,31,0.3224833642431673,0.17824769914025373,52.26392038150112,11.563664267400029,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p052,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,30,0.35227382265905466,0.15173072484213854,60.32812930054922,12.30153257997115,OK,OK,OK,OK,
dci_p052,2513,2513,PRESENT_VALIDATED,True,True,True,False,False,21,0.36585144336400627,0.15138615935894076,36.15116114809083,12.20536634034201,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p052,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,32,0.2830787039838298,0.13593624975303356,55.037313460889486,10.998145152107696,OK,OK,OK,OK,
dci_p053,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,46,0.09357852000128676,0.18306909439061694,12.584498068022812,9.625315224407872,OK,OK,OK,OK,
dci_p053,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,35,0.09351329872927928,0.1520792920444767,13.379036396964741,9.371108763585935,OK,OK,OK,OK,
dci_p053,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,34,0.0971585596170343,0.1582927874402046,14.922702287690912,9.893588201037353,OK,OK,OK,OK,
dci_p053,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,35,0.11509327598016074,0.2561547026320667,10.787837345317767,10.001769439808825,OK,OK,OK,OK,
dci_p054,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,43,0.11132280238573293,0.1827026218774941,21.607677825778154,10.686031739242052,OK,OK,OK,OK,
dci_p054,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,38,0.14912396165299316,0.17181729263962517,24.940780999285053,10.458806666893881,OK,OK,OK,OK,
dci_p054,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,30,0.09072145303337135,0.17380389456663461,26.459886428138123,10.019872966330096,OK,OK,OK,OK,
dci_p054,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,37,0.10868215828364251,0.1525819481164522,24.168446748873006,10.327811093635852,OK,OK,OK,OK,
dci_p055,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,42,0.09397470803299618,0.16162816334220864,16.678993442966938,10.489878948067753,OK,OK,OK,OK,
dci_p055,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,42,0.11417170924281532,0.18192536526320843,18.99775739690415,9.538406793310898,OK,OK,OK,OK,
dci_p055,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,24,0.10534100559434179,0.17118588822462844,22.24242461589286,10.43726874101712,OK,OK,OK,OK,
dci_p055,2514,2514,PRESENT_VALIDATED,True,True,True,True,True,37,0.10348630610952152,0.1505899926221785,20.57422994977126,10.57612499437756,OK,OK,OK,OK,
dci_p056,2511,2511,PRESENT_VALIDATED,True,True,True,False,False,41,0.39534895063255654,0.1001971717321547,16.2090172956538,11.558279177086934,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p056,2512,2512,PRESENT_VALIDATED,True,True,True,False,False,41,0.3699321813133482,0.07703471075570156,17.25431786949235,11.122187654788434,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p056,2513,2513,PRESENT_VALIDATED,True,True,True,True,True,48,0.38667091861865055,0.08022668284611739,21.211124856866856,10.542351042152573,OK,OK,OK,OK,
dci_p056,2514,2514,PRESENT_VALIDATED,True,True,True,False,False,53,0.42150772351245225,0.0999459014192262,15.784612139689424,11.565594166239451,OK,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,NOT_ESTIMABLE_LOW_JOINT_SUPPORT,OK,CONDITIONAL_COMPONENT_NOT_ESTIMABLE
dci_p057,2511,2511,PRESENT_VALIDATED,True,True,True,True,True,38,0.0884388973849653,0.1642252320136807,15.914751469486001,9.44296130972511,OK,OK,OK,OK,
dci_p057,2512,2512,PRESENT_VALIDATED,True,True,True,True,True,34,0.12353704915496146,0.1546449152603192,19.75353788838258,9.558430779315438,OK,OK,OK,OK,
