q,phase,additive_mv,outcome,contained_local_cycle,bounded_ceiling_cycle,core_poincare_closure_scaled,core_recent_peak_drift,final_fast_rhs_max_per_ms,core_status,core_returns,core_period_ms,core_period_cv,core_peak_hz,core_tail_mean_hz,core_sustained_ceiling,core_support_violations,core_bound_violations,core_return_times_ms,annulus_status,annulus_returns,annulus_period_ms,annulus_period_cv,annulus_peak_hz,annulus_tail_mean_hz,annulus_sustained_ceiling,annulus_support_violations,annulus_bound_violations,annulus_return_times_ms,bath_status,bath_returns,bath_period_ms,bath_period_cv,bath_peak_hz,bath_tail_mean_hz,bath_sustained_ceiling,bath_support_violations,bath_bound_violations,bath_return_times_ms
0.835,0.5,0.0,bounded_CCO,True,False,2.4048194271256477e-06,0.0002915054089829991,2.8287306549439697e-05,C,24,484.0613597029466,5.5805873591730453e-08,147.63467013835907,14.019253607253784,False,0,0,"[484.06038136663494, 968.1219061727597, 1452.183083587458, 1936.2445946749451, 2420.3057866035033, 2904.367283696753, 3388.4284901358915, 3872.48997324078, 4356.551194186936, 4840.612663309157, 5324.673898758388, 5808.735353903641, 6292.79660385113, 6776.858045025145, 7260.9193094654765, 7744.980736673993, 8229.042015601768, 8713.103428850549, 9197.164722260375, 9681.226121555204, 10165.287429441707, 10649.348814788384, 11133.410137146202, 11617.471508550547]",C,25,484.06133064534697,1.124375627586167e-07,96.7441201210022,8.682518410440647,False,0,0,"[6.4447548347905625, 490.5054388910014, 974.5666638403445, 1458.6281506981022, 1942.6893650918432, 2426.750863189647, 2910.8120667451662, 3394.873562199094, 3878.934768802867, 4362.996253207765, 4847.057471267042, 5331.118944633613, 5815.18017413941, 6299.241636477496, 6783.302877420843, 7267.364328739694, 7751.42558111164, 8235.487021420522, 8719.548285212128, 9203.609714520318, 9687.670989722666, 10171.732408039463, 10655.79369464365, 11139.855101978368, 11623.916399975504]",O_unresolved,0,,,10.086438618600368,1.2031174353147278,False,0,0,[]
0.835,0.5,0.307717104528,LLL,False,False,,,1.024080969590918e-09,L,0,,,145.5996185541153,2.680146769284012,False,0,0,[],L,1,,,94.47640180587769,1.8934582486960614,False,0,0,[6.488602355574516],L,0,,,9.476697072386742,0.8534734916246818,False,0,0,[]
0.835,0.5,0.317717104528,LLL,False,False,,,3.4212601887320364e-18,L,0,,,145.53402364253998,2.2434100974351168,False,0,0,[],L,1,,,94.41053122282028,1.682039350271225,False,0,0,[6.490054402535802],L,0,,,9.457346051931381,0.8445173734799027,False,0,0,[]
0.835,0.5,0.332717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.43548226356506,2.0106120500713587,False,0,0,[],L,1,,,94.31160986423492,1.5621419297531247,False,0,0,[6.492235739712603],L,0,,,9.428351186215878,0.839579151943326,False,0,0,[]
0.835,0.5,0.357717104528,LLL,False,False,,,3.517633715175192e-18,L,0,,,145.27079463005066,1.77085236646235,False,0,0,[],L,1,,,94.15359795093536,1.432152115739882,False,0,0,[6.495880040027796],L,0,,,9.380106814205647,0.8343401132151484,False,0,0,[]
0.835,0.5,0.407717104528,LLL,False,False,,,3.4212601887320364e-18,L,0,,,144.93973553180695,1.469977549277246,False,0,0,[],L,1,,,93.84141862392426,1.2575779110193253,False,0,0,[6.5031715443339895],L,0,,,9.28393006324768,0.827489944640547,False,0,0,[]
0.835,0.5,0.507717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,144.27083730697632,1.1137162800878286,False,0,0,[],L,1,,,93.21235120296478,1.0295159881934524,False,0,0,[6.5178101954614],L,0,,,9.092851541936398,0.8188536739908159,False,0,0,[]
0.835,0.75,0.0,bounded_CCO,True,False,2.387658922093315e-06,0.0002915053794981293,2.8287297922399148e-05,C,24,484.06135965526965,5.5517543381901385e-08,147.63467013835907,14.0192535560171,False,0,0,"[484.06035687864664, 968.12188152655, 1452.1830590959962, 1936.2445700342557, 2420.3057621175317, 2904.367259061617, 3388.4284656554396, 3872.4899486112254, 4356.551169712025, 4840.612638685203, 5324.673874289032, 5808.735329285306, 6292.796579387336, 6776.85802041243, 7260.919285007245, 7744.980712066903, 8229.041991149103, 8713.103404249086, 9197.164697813281, 9681.226096959375, 10165.287405000188, 10649.348790198192, 11133.410112710264, 11617.471483965997]",C,25,484.06133068731106,1.1220614652873201e-07,96.7441201210022,8.682518413229037,False,0,0,"[6.444755484230249, 490.5054145061696, 974.5666393306798, 1458.6281263082867, 1942.6893405864432, 2426.750838804058, 2910.8120422440634, 3394.873537580139, 3878.934744306089, 4362.996228593249, 4847.057446774608, 5331.118920023553, 5815.180149651336, 6299.241611871896, 6783.302852937134, 7267.364304138556, 7751.425556632296, 8235.486996823847, 8719.548260737154, 9203.609689928113, 9687.670965252068, 10171.732383451732, 10655.793670177429, 11139.855077395114, 11623.916375513665]",O_unresolved,0,,,10.086438618600368,1.2031174395554058,False,0,0,[]
0.835,0.75,0.307717104528,LLL,False,False,,,1.0240809663816796e-09,L,0,,,145.5996036529541,2.680146769284012,False,0,0,[],L,1,,,94.47638690471649,1.8934582486960614,False,0,0,[6.488603040657498],L,0,,,9.47668682783842,0.8534734916246818,False,0,0,[]
0.835,0.75,0.317717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.53400874137878,2.2434100974351168,False,0,0,[],L,1,,,94.41051632165909,1.682039350271225,False,0,0,[6.490055088813079],L,0,,,9.457336738705635,0.8445173734799027,False,0,0,[]
0.835,0.75,0.332717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.43546736240387,2.0106120500713587,False,0,0,[],L,1,,,94.31159496307373,1.5621419297531247,False,0,0,[6.492236427785675],L,0,,,9.428340941667557,0.839579151943326,False,0,0,[]
0.835,0.75,0.357717104528,LLL,False,False,,,3.517633715175192e-18,L,0,,,145.27076482772827,1.77085236646235,False,0,0,[],L,1,,,94.15357559919357,1.432152115739882,False,0,0,[6.495880731105555],L,0,,,9.3800975009799,0.8343401132151484,False,0,0,[]
0.835,0.75,0.407717104528,LLL,False,False,,,3.4212601887320364e-18,L,0,,,144.93972063064575,1.469977549277246,False,0,0,[],L,1,,,93.84139627218246,1.2575779110193253,False,0,0,[6.5031722349243815],L,0,,,9.283920750021935,0.827489944640547,False,0,0,[]
0.835,0.75,0.507717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,144.27082240581512,1.1137162800878286,False,0,0,[],L,1,,,93.21233630180359,1.0295159881934524,False,0,0,[6.517810898271919],L,0,,,9.092842228710651,0.8188536739908159,False,0,0,[]
0.83,0.0,0.0,bounded_CCO,True,False,2.3837234035000413e-06,0.0004967091275536477,0.000460367293230163,C,26,456.1189010457413,6.556165504103535e-09,149.69047904014587,14.963821889535188,False,0,0,"[456.1188561299368, 912.2377482719412, 1368.3566440936506, 1824.4755435773675, 2280.594446723556, 2736.713353533001, 3192.832264006801, 3648.951178146359, 4105.070095953402, 4561.189017429997, 5017.307942577854, 5473.426871396798, 5929.5458038742245, 6385.664739990614, 6841.78367972192, 7297.902623039819, 7754.021569921914, 8210.14052036888, 8666.259474383824, 9122.37843196632, 9578.497360852616, 10034.616250912264, 10490.735144633778, 10946.854042017154, 11402.972943062694, 11859.091847771002]",C,27,456.1189029914458,5.207487774374191e-09,98.05776923894882,9.195103792788762,False,0,0,"[6.381026789784448, 462.4999456702636, 918.6188415839372, 1374.7377404256613, 1830.8566421765229, 2286.9755468364037, 2743.094454405506, 3199.2133648843546, 3655.332278273783, 4111.451194574951, 4567.57011378936, 5023.6890359181625, 5479.8079609607175, 5935.926888903921, 6392.04581972769, 6848.16475340741, 7304.283689914175, 7760.402629225002, 8216.521571340025, 8672.640516261892, 9128.759463989643, 9584.87841452182, 10040.99734215266, 10497.116239325725, 10953.23513940812, 11409.354042399558, 11865.472948300063]",O_unresolved,0,,,9.712859988212585,1.2145360678242902,False,0,0,[]
0.83,0.0,0.37832044948,LLL,False,False,,,9.907131134564985e-10,L,0,,,147.32611179351807,2.572312987337034,False,0,0,[],L,1,,,95.4861119389534,1.8311816977779427,False,0,0,[6.433251390208802],L,0,,,9.017853066325188,0.8509373912743912,False,0,0,[]
0.83,0.0,0.38832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.26205170154572,2.1536957938224077,False,0,0,[],L,1,,,95.4209640622139,1.6286005266010761,False,0,0,[6.434663604767719],L,0,,,8.999895304441452,0.8423886029049754,False,0,0,[]
0.83,0.0,0.40332044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.16582000255585,1.9304490415379405,False,0,0,[],L,1,,,95.3231155872345,1.5133171109482646,False,0,0,[6.436785071906614],L,0,,,8.97298939526081,0.8376598707400262,False,0,0,[]
0.83,0.0,0.42832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.00499176979065,1.700476510450244,False,0,0,[],L,1,,,95.15970200300217,1.388047938235104,False,0,0,[6.440329263769203],L,0,,,8.928222581744194,0.8326324750669301,False,0,0,[]
0.83,0.0,0.47832044948,LLL,False,False,,,3.517633715175192e-18,L,0,,,146.6817408800125,1.4117960818111897,False,0,0,[],L,1,,,94.83161568641663,1.2193978764116764,False,0,0,[6.447449372783174],L,0,,,8.838986977934837,0.826043076813221,False,0,0,[]
0.83,0.0,0.57832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,146.02871239185333,1.0698136175051332,False,0,0,[],L,1,,,94.17033940553665,0.9984767530113459,False,0,0,[6.461817872337431],L,0,,,8.661729283630848,0.8177121635526419,False,0,0,[]
0.83,0.25,0.0,bounded_CCO,True,False,2.33509748306287e-06,0.0004963090380188874,0.000460357114293343,C,26,456.1189014447609,6.5562859772244176e-09,149.69046413898468,14.9637935132424,False,0,0,"[456.1181908961779, 912.237083069432, 1368.355979289893, 1824.4748791725922, 2280.593782717833, 2736.712689926435, 3192.831600799531, 3648.950515338556, 4105.069433545275, 4561.188355421792, 5017.307280969626, 5473.426210188102, 5929.545143062922, 6385.664079574526, 6841.783019697945, 7297.901963404895, 7754.020910675208, 8210.139861510761, 8666.25881591443, 9122.377773885535, 9578.496695022286, 10034.615585480888, 10490.734479601342, 10946.853377383675, 11402.972278828225, 11859.091183935625]",C,27,456.11890330838105,5.207494283150856e-09,98.05778414011002,9.195087910462506,False,0,0,"[6.3810409912681845, 462.4992808969604, 918.6181767469782, 1374.737075905453, 1830.8559779732398, 2286.9748829500522, 2743.093790836128, 3199.2127016320264, 3655.3316153386145, 4111.450531957089, 4567.569451488989, 5023.688373935279, 5479.807299294832, 5935.926227552831, 6392.045158689158, 6848.1640926782675, 7304.283029491297, 7760.401969107496, 8216.520911528207, 8672.639856755844, 9128.758804789193, 9584.877755626825, 10040.996677133826, 10497.115574623873, 10953.234475023204, 11409.353378331567, 11865.472284549016]",O_unresolved,0,,,9.712855331599712,1.2145333826619047,False,0,0,[]
0.83,0.25,0.37832044948,LLL,False,False,,,9.907130307101886e-10,L,0,,,147.32550084590912,2.572312987337034,False,0,0,[],L,1,,,95.48554569482803,1.8311816982426745,False,0,0,[6.43326677167451],L,0,,,9.017547592520714,0.8509373912743912,False,0,0,[]
0.83,0.25,0.38832044948,LLL,False,False,,,3.517633715175192e-18,L,0,,,147.26145565509796,2.1536957938224077,False,0,0,[],L,1,,,95.42039781808853,1.6286005266010761,False,0,0,[6.434679018626191],L,0,,,8.999590761959553,0.8423886029049754,False,0,0,[]
0.83,0.25,0.40332044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.1652090549469,1.9304490415379405,False,0,0,[],L,1,,,95.32254934310913,1.5133171109482646,False,0,0,[6.436800534474308],L,0,,,8.972683921456337,0.8376598707400262,False,0,0,[]
0.83,0.25,0.42832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.0043808221817,1.700476510450244,False,0,0,[],L,1,,,95.1591283082962,1.388047938235104,False,0,0,[6.440344807840489],L,0,,,8.92791897058487,0.8326324750669301,False,0,0,[]
0.83,0.25,0.47832044948,LLL,False,False,,,3.517633715175192e-18,L,0,,,146.68112993240356,1.4117960818111897,False,0,0,[],L,1,,,94.83104199171066,1.2193978764116764,False,0,0,[6.447465081076713],L,0,,,8.838685229420662,0.826043076813221,False,0,0,[]
0.83,0.25,0.57832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,146.0280865430832,1.0698136175051332,False,0,0,[],L,1,,,94.16975826025009,0.9984767530113459,False,0,0,[6.461833914007782],L,0,,,8.661432191729546,0.8177121635526419,False,0,0,[]
0.83,0.5,0.0,bounded_CCO,True,False,2.348131972530929e-06,0.0004964090849542485,0.00046035984282947584,C,26,456.1189013377995,6.556253417013441e-09,149.69046413898468,14.963801068039109,False,0,0,"[456.11836921402505, 912.2372613788522, 1368.3561574924233, 1824.4750572681708, 2280.5939607064415, 2736.7128678080444, 3192.831778574104, 3648.950693006047, 4105.069611105627, 4561.188532874939, 5017.307458315554, 5473.426387426955, 5929.545320195272, 6385.66425660097, 6841.783196619312, 7297.902140222006, 7754.021087388251, 8210.140038119634, 8666.258992419105, 9122.377950286042, 9578.496873500018, 10034.615763851676, 10490.73465786519, 10946.85355554058, 11402.97245687817, 11859.091361878589]",C,27,456.11890322342396,5.207492656014737e-09,98.05777668952942,9.195092104551032,False,0,0,"[6.381037284791632, 462.49945909225426, 918.6183549592853, 1374.737254032852, 1830.8561560156838, 2286.97506090754, 2743.093968708648, 3199.212879419557, 3655.3317930411267, 4111.450709574543, 4567.569629021335, 5023.688551382519, 5479.807476657121, 5935.92640483076, 6392.045335883337, 6848.164269789546, 7304.283206520512, 7760.40214605485, 8216.521088393616, 8672.64003353929, 9128.758981490722, 9584.877932246476, 10040.996855394904, 10497.115752799982, 10953.234653114356, 11409.353556337765, 11865.472462470254]",O_unresolved,0,,,9.712857194244862,1.2145340993364682,False,0,0,[]
0.83,0.5,0.37832044948,LLL,False,False,,,9.907130560371514e-10,L,0,,,147.32566475868225,2.572312987337034,False,0,0,[],L,1,,,95.48569470643997,1.8311816982426745,False,0,0,[6.433262751877266],L,0,,,9.01762954890728,0.8509373912743912,False,0,0,[]
0.83,0.5,0.38832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.2616195678711,2.1536957938224077,False,0,0,[],L,1,,,95.42054682970047,1.6286005266010761,False,0,0,[6.434674990227144],L,0,,,8.999671787023544,0.8423886029049754,False,0,0,[]
0.83,0.5,0.40332044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.16537296772003,1.9304490415379405,False,0,0,[],L,1,,,95.32269835472107,1.5133171109482646,False,0,0,[6.436796493140618],L,0,,,8.972765877842903,0.8376598707400262,False,0,0,[]
0.83,0.5,0.42832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.00454473495483,1.700476510450244,False,0,0,[],L,1,,,95.15928477048874,1.388047938235104,False,0,0,[6.440340744863523],L,0,,,8.927999995648861,0.8326324750669301,False,0,0,[]
0.83,0.5,0.47832044948,LLL,False,False,,,3.517633715175192e-18,L,0,,,146.6812938451767,1.4117960818111897,False,0,0,[],L,1,,,94.8311910033226,1.2193978764116764,False,0,0,[6.447460974489996],L,0,,,8.838766254484653,0.826043076813221,False,0,0,[]
0.83,0.5,0.57832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,146.02825045585632,1.0698136175051332,False,0,0,[],L,1,,,94.16991472244263,0.9984767530113459,False,0,0,[6.461829718889551],L,0,,,8.661512285470963,0.8177121635526419,False,0,0,[]
0.83,0.75,0.0,bounded_CCO,True,False,2.3662036654572995e-06,0.0004965092805361183,0.00046036362580492756,C,26,456.1189011895046,6.556207832550777e-09,149.69047904014587,14.963811621401726,False,0,0,"[456.1186164458189, 912.237508599147, 1368.3564045645226, 1824.4753041919887, 2280.594207481952, 2736.713114435209, 3192.83202505287, 3648.9509393363505, 4105.069857287391, 4561.188778908072, 5017.307704200038, 5473.426633162957, 5929.545565783589, 6385.664502042411, 6841.78344191503, 7297.902385373141, 7754.021332395103, 8210.140282982067, 8666.25923713707, 9122.37819485958, 9578.497120953642, 10034.61601115703, 10490.734905022278, 10946.853802549396, 11402.972703738695, 11859.091608590792]",C,27,456.1189031056353,5.207491029245479e-09,98.05777668952942,9.19509806357484,False,0,0,"[6.381031749256194, 462.49970615306944, 918.6186020438771, 1374.7375009997238, 1830.8564028647709, 2286.9753076388397, 2743.094215322145, 3199.2131259152225, 3655.3320394189195, 4111.450955834408, 4567.569875163205, 5023.688797406397, 5479.807722563191, 5935.926650619842, 6392.045581556264, 6848.164515347493, 7304.283451964642, 7760.402391385489, 8216.521333610644, 8672.64027864268, 9128.759226480539, 9584.878177122771, 10040.99710254709, 10497.115999834363, 10953.234900030946, 11409.353803136572, 11865.472709151269]",O_unresolved,0,,,9.712858125567436,1.2145350965347788,False,0,0,[]
0.83,0.75,0.37832044948,LLL,False,False,,,9.907130867417568e-10,L,0,,,147.32588827610016,2.572312987337034,False,0,0,[],L,1,,,95.48591077327728,1.8311816982426745,False,0,0,[6.433256770127391],L,0,,,9.017743170261383,0.8509373912743912,False,0,0,[]
0.83,0.75,0.38832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.261843085289,2.1536957938224077,False,0,0,[],L,1,,,95.42075544595718,1.6286005266010761,False,0,0,[6.4346689962292425],L,0,,,8.999785408377647,0.8423886029049754,False,0,0,[]
0.83,0.75,0.40332044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.16559648513794,1.9304490415379405,False,0,0,[],L,1,,,95.32290697097778,1.5133171109482646,False,0,0,[6.436790480725397],L,0,,,8.972879499197006,0.8376598707400262,False,0,0,[]
0.83,0.75,0.42832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.00476825237274,1.700476510450244,False,0,0,[],L,1,,,95.15949338674545,1.388047938235104,False,0,0,[6.4403347016315635],L,0,,,8.928113617002964,0.8326324750669301,False,0,0,[]
0.83,0.75,0.47832044948,LLL,False,False,,,3.517633715175192e-18,L,0,,,146.6815173625946,1.4117960818111897,False,0,0,[],L,1,,,94.83140707015991,1.2193978764116764,False,0,0,[6.447454869166534],L,0,,,8.838878013193607,0.826043076813221,False,0,0,[]
0.83,0.75,0.57832044948,LLL,False,False,,,3.469446951953614e-18,L,0,,,146.02848887443542,1.0698136175051332,False,0,0,[],L,1,,,94.17013078927994,0.9984767530113459,False,0,0,[6.46182348752384],L,0,,,8.661623112857342,0.8177121635526419,False,0,0,[]
0.825,0.0,0.0,bounded_CCO,True,False,3.0274083811188385e-06,0.0013127303302602428,8.734442607486188e-05,C,27,433.6359406368465,2.2146547667217538e-08,151.28661692142487,14.37500815877148,False,0,0,"[433.63555887204717, 867.2714848773862, 1300.907422893394, 1734.543372668359, 2168.179334193949, 2601.815307474652, 3035.4512925202484, 3469.087289361635, 3902.72329803483, 4336.359318573966, 4769.995351016579, 5203.631317539363, 5637.267239211261, 6070.903172656627, 6504.53911786542, 6938.175074826363, 7371.811043540203, 7805.447024012885, 8239.08301626786, 8672.719020340865, 9106.355036266781, 9539.99106407872, 9973.627078217534, 10407.262995321164, 10840.898924194213, 11274.534864834885, 11708.170817231703]",C,28,433.63599683839067,6.819655983625833e-08,99.01269525289536,8.88698284773104,False,0,0,"[6.336746783353275, 439.9723793584876, 873.6083897537869, 1307.2444099687857, 1740.8803870775614, 2174.5163193352823, 2608.1522608038426, 3041.788211496129, 3475.4241714460945, 3909.060140692808, 4342.696119273407, 4776.332107228126, 5209.9681046316, 5643.604111563534, 6077.240128063638, 6510.876142956861, 6944.512071639087, 7378.14800952873, 7811.783956634846, 8245.41991298396, 8679.055878614856, 9112.691853565473, 9546.32783787171, 9979.963831595282, 10413.599834816554, 10847.235847600581, 11280.871869948987, 11714.507825331726]",O_unresolved,0,,,9.150338359177113,1.1052632975199645,False,0,0,[]
0.825,0.0,0.447883728996,LLL,False,False,,,9.594835303008976e-10,L,0,,,148.5239714384079,2.4729511545350156,False,0,0,[],L,1,,,96.10497951507568,1.7737385474364766,False,0,0,[6.3977921912409625],L,0,,,8.40192660689354,0.8486082405363119,False,0,0,[]
0.825,0.0,0.457883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.46092462539673,2.0709403324872255,False,0,0,[],L,1,,,96.04022651910782,1.5791862970218062,False,0,0,[6.399183559750619],L,0,,,8.38557817041874,0.840428052470088,False,0,0,[]
0.825,0.0,0.472883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.36618304252625,1.8564558122307062,False,0,0,[],L,1,,,95.94297409057617,1.4681026805192232,False,0,0,[6.401273698887321],L,0,,,8.361083455383778,0.8358893683180213,False,0,0,[]
0.825,0.0,0.497883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.207888007164,1.6354674007743597,False,0,0,[],L,1,,,95.78055888414383,1.3471381971612573,False,0,0,[6.404765519705785],L,0,,,8.320334367454052,0.8310543489642441,False,0,0,[]
0.825,0.0,0.547883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.88973331451416,1.357991830445826,False,0,0,[],L,1,,,95.45447677373886,1.1839049402624369,False,0,0,[6.411780291361485],L,0,,,8.239122107625008,0.8247027290053666,False,0,0,[]
0.825,0.0,0.647883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.2470760345459,1.0291524231433868,False,0,0,[],L,1,,,94.79726105928421,0.969545217230916,False,0,0,[6.425935704567838],L,0,,,8.077858947217464,0.8166515035554767,False,0,0,[]
0.825,0.25,0.0,bounded_CCO,True,False,3.0180309737650967e-06,0.0013125329500767345,8.73444981062843e-05,C,27,433.6359407100226,2.2146420940538254e-08,151.28661692142487,14.37500815005776,False,0,0,"[433.6356267670309, 867.2715528917153, 1300.9074909809474, 1734.5434408290298, 2168.179402427737, 2601.8153757815894, 3035.451360900463, 3469.087357815352, 3902.723366562267, 4336.35938717533, 4769.995419692205, 5203.631385452066, 5637.267307197221, 6070.9032407158065, 6504.539185997749, 6938.175143031794, 7371.811111818772, 7805.44709236466, 8239.08308469305, 8672.71908883969, 9106.355104839457, 9539.991132725469, 9973.62714610193, 10407.263063278639, 10840.89899222493, 11274.534932938781, 11708.170885408706]",C,28,433.6359966760271,6.891386267959771e-08,99.01268780231476,8.88698279266032,False,0,0,"[6.33674459233716, 439.97244778290826, 873.6084582863245, 1307.2444785608475, 1740.880455064014, 2174.516387379013, 2608.152328904904, 3041.788279654667, 3475.4242396623536, 3909.060208967025, 4342.696187605807, 4776.33217561906, 5209.968173081572, 5643.604180073034, 6077.240196632645, 6510.876210921129, 6944.51213966061, 7378.148077607565, 7811.78402477108, 8245.41998117782, 8679.055946866583, 9112.691921875297, 9546.32790623987, 9979.963900022287, 10413.599903302897, 10847.23591614645, 11280.871938554339, 11714.507893330978]",O_unresolved,0,,,9.150339290499687,1.1052632860178517,False,0,0,[]
0.825,0.25,0.447883728996,LLL,False,False,,,9.594835420970171e-10,L,0,,,148.52406084537506,2.4729511545350156,False,0,0,[],L,1,,,96.10505402088165,1.7737385474364766,False,0,0,[6.397789826221765],L,0,,,8.401964791119099,0.8486082405363119,False,0,0,[]
0.825,0.25,0.457883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.4609991312027,2.0709403324872255,False,0,0,[],L,1,,,96.04030102491379,1.5791862970218062,False,0,0,[6.399181190176685],L,0,,,8.385616354644299,0.840428052470088,False,0,0,[]
0.825,0.25,0.472883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.3662724494934,1.8564558122307062,False,0,0,[],L,1,,,95.94305604696274,1.4681026805192232,False,0,0,[6.401271322464617],L,0,,,8.361121639609337,0.8358893683180213,False,0,0,[]
0.825,0.25,0.497883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.20797741413116,1.6354674007743597,False,0,0,[],L,1,,,95.7806333899498,1.3471381971612573,False,0,0,[6.404763131823847],L,0,,,8.320372551679611,0.8310543489642441,False,0,0,[]
0.825,0.25,0.547883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.88982272148132,1.357991830445826,False,0,0,[],L,1,,,95.45455127954483,1.1839049402624369,False,0,0,[6.411777880392489],L,0,,,8.239160291850567,0.8247027290053666,False,0,0,[]
0.825,0.25,0.647883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.24716544151306,1.0291524231433868,False,0,0,[],L,1,,,94.79734301567078,0.969545217230916,False,0,0,[6.4259332467404695],L,0,,,8.077896200120449,0.8166515035554767,False,0,0,[]
0.825,0.5,0.0,bounded_CCO,True,False,3.0197353849327917e-06,0.0013126315107848576,8.734448501404608e-05,C,27,433.6359406967222,2.2146444916144448e-08,151.28661692142487,14.375008248697089,False,0,0,"[433.63561442671516, 867.2715405295864, 1300.907478605509, 1734.5434284403013, 2168.1793900257185, 2601.8153633662755, 3035.45134847183, 3469.087345373359, 3902.723354106875, 4336.359374706501, 4769.995407209877, 5203.6313731084065, 5637.267294840246, 6070.9032283455235, 6504.53917361417, 6938.175130634929, 7371.811099408613, 7805.447079941196, 8239.08307225624, 8672.719076389498, 9106.35509237584, 9539.991120248387, 9973.627133763413, 10407.26305092684, 10840.898979859818, 11274.534920560369, 11708.170873017007]",C,28,433.63599670553776,6.878347707398557e-08,99.01269525289536,8.886982806369907,False,0,0,"[6.336745231399858, 439.97243534637664, 873.6084458300138, 1307.2444660937174, 1740.880442706958, 2174.516375011546, 2608.152316527017, 3041.7882672663322, 3475.424227263528, 3909.0601965576648, 4342.696175185871, 4776.332163188485, 5209.9681606402655, 5643.604167620908, 6077.240184169704, 6510.876198568105, 6944.512127297178, 7378.148065233717, 7811.784012386798, 8245.419968783062, 8679.05593446131, 9112.691909459463, 9546.327893813434, 9979.963887585154, 10413.59989085498, 10847.235903687713, 11280.87192608479, 11714.507880971592]",O_unresolved,0,,,9.150339290499687,1.1052632857273945,False,0,0,[]
0.825,0.5,0.447883728996,LLL,False,False,,,9.594835398418767e-10,L,0,,,148.52404594421387,2.4729511545350156,False,0,0,[],L,1,,,96.10504657030106,1.7737385474364766,False,0,0,[6.397790503034624],L,0,,,8.401958271861076,0.8486082405363119,False,0,0,[]
0.825,0.5,0.457883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.4609842300415,2.0709403324872255,False,0,0,[],L,1,,,96.04029357433319,1.5791862970218062,False,0,0,[6.399181868012384],L,0,,,8.385609835386276,0.840428052470088,False,0,0,[]
0.825,0.5,0.472883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.36625754833221,1.8564558122307062,False,0,0,[],L,1,,,95.94304114580154,1.4681026805192232,False,0,0,[6.401272001838206],L,0,,,8.361115120351315,0.8358893683180213,False,0,0,[]
0.825,0.5,0.497883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,148.20796251296997,1.6354674007743597,False,0,0,[],L,1,,,95.7806259393692,1.3471381971612573,False,0,0,[6.404763813770288],L,0,,,8.320366032421589,0.8310543489642441,False,0,0,[]
0.825,0.5,0.547883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.88980782032013,1.357991830445826,False,0,0,[],L,1,,,95.45454382896423,1.1839049402624369,False,0,0,[6.411778567521269],L,0,,,8.23915284126997,0.8247027290053666,False,0,0,[]
0.825,0.5,0.647883728996,LLL,False,False,,,3.469446951953614e-18,L,0,,,147.24715054035187,1.0291524231433868,False,0,0,[],L,1,,,94.79732811450958,0.969545217230916,False,0,0,[6.425933944382607],L,0,,,8.077889680862427,0.8166515035554767,False,0,0,[]
