candidate,comparison,stage,topology,noise,layer,mode,description,n_condition,n_reference,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,pair_order_probability_mae,SCL_minus_ICL_lag_median_ms,local_width_ms_median,recruitment_span_ms_median,B_minus_A_t10_ms_median,first_10pct_mass_core_share_median,peak_active_components_median,n,union_active_area_mm2_median,peak_active_area_mm2_median,native_spatial_rms_mm_median,peak_largest_component_fraction_median
up3__ellipse4__EI_same_core_scale_0.75__y_plus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜y_plus10,165,156,0.048426573426573416,0.0023945751218478195,0.0,0.008212898212898195,-0.09473901747706842,-1.5740038014864695,0.0,-4.0,7.857406046543474,-0.007042925395865929,0.0,9,2.0,1.0,0.004229254680049976,0.017946323078200987
up3__ellipse4__EI_same_core_scale_0.75__y_plus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜y_plus10,57,39,0.136302294197031,0.008465218991534629,0.0,0.016272682836738217,0.004559920242420495,-7.939042373349366,0.0,8.0,3.068416864253777,0.020948229792293938,0.0,18,10.0,4.0,0.06728652209292552,0.03360309099484737
up3__ellipse4__EI_same_core_scale_0.75__y_plus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜y_plus10,108,117,0.021367521367521403,0.0007770007770008247,0.0,0.003418803418803462,-0.024745074374093234,-0.34144058119773035,0.0,0.0,-2.4551687760258574,0.00048394602100926276,0.0,-9,1.0,0.0,0.001904061113389588,0.005702073529306184
up3__ellipse4__EI_same_core_scale_0.75__y_plus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜y_plus10,169,166,0.045287659513794765,0.0022100235260568146,0.0,0.007659038520947681,-0.12120110633456893,-2.2919911757981026,0.0,-4.0,9.020383282955663,-0.007464076250219276,0.0,3,2.0,3.0,-0.0012563999170973617,0.017181462709138118
up3__ellipse4__EI_same_core_scale_0.75__y_plus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜y_plus10,61,39,0.13745271122320302,0.008674385723566047,0.0,0.016579460710384103,0.003912546538840683,-7.7705813346474315,0.0,8.0,3.068416864253777,0.022095998677534895,0.0,22,10.0,4.0,0.06728652209292552,0.03360309099484737
up3__ellipse4__EI_same_core_scale_0.75__y_plus10,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜y_plus10,108,127,0.019685039370078705,0.0007158196134574579,0.0,0.0031496062992125706,-0.02741647145055387,-0.34144058119773035,0.0,0.0,-2.379375638066449,0.00048394602100926276,0.0,-19,1.0,1.0,0.0013617417043381153,0.005517320630161193
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847301,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,160,155,-0.11683467741935472,0.02179252199413495,0.0,0.044099462365591424,-0.07229316075569037,-27.385150220579817,0.0,-18.0,18.212207602860417,0.013349946979069327,0.0,5,0.0,10.0,-0.08210933216622163,0.02463021299011703
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847301,primary,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,58,48,-0.17385057471264365,0.06315308254963425,0.0,0.029946595888028893,-0.03929304571222622,2.6658347009033605,0.0,0.0,2.092281437917336,0.02964011339324138,0.0,10,-3.0,3.0,-0.14392652648324233,0.034454104551789766
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847301,primary,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,102,107,-0.06876488913322343,0.0032735269128891797,0.0,-0.003513274775362729,-0.0313315616495779,-0.29209022489885683,0.0,-2.0,-2.0621494512379286,0.007854119760770259,0.0,-5,-1.0,4.0,-0.03230497077302541,0.020606298877189788
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847301,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,191,185,-0.1259657563322485,0.02274335258628446,0.0,0.04587260834152446,-0.08315518058372251,-31.251768129697666,0.0,-18.0,33.689996302969575,0.022741687377153985,0.0,6,2.0,10.0,-0.0650118058731266,0.02214388944030521
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847301,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,73,60,-0.17260273972602735,0.06525529265255303,0.0,0.018925515685761063,-0.04230566313594844,2.2863157239080465,0.0,0.0,2.2856087715285867,0.035198276271704076,0.0,13,-4.0,4.0,-0.1511634699074964,0.034951027372958965
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847301,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,118,125,-0.07725423728813552,0.002779661016949042,0.0,-0.0067254237288135454,-0.039875061739229334,-0.31665888508359785,0.0,-2.0,-2.0174204408140213,0.01151880485235618,0.0,-7,0.0,4.0,-0.025671467964521355,0.01881939586221748
up3__circle__EE_core_to_out_scale_1.25,up3__circle,response,2511,847101,primary,ALL,圆核｜离核EE×1.25，同核EI×1,146,127,-0.3597778017473843,0.037315774507016064,0.0,0.053405262521659724,-0.2183683837635484,-44.09880106077253,0.0,-48.0,63.77970370370531,-0.0013197429921431164,1.0,19,61.0,19.5,0.22597837158206602,-0.0629008063056633
up3__circle__EE_core_to_out_scale_1.25,up3__circle,response,2511,847101,primary,TA,圆核｜离核EE×1.25，同核EI×1,71,22,-0.5937900128040974,0.05243859853334876,0.0,0.05541935890683908,-0.09339829652117632,-107.75282564870031,0.0,-78.0,-0.9479850494167295,-0.0015530525788833988,1.0,49,-30.0,16.0,-0.48908365541443466,-0.05861217156972831
up3__circle__EE_core_to_out_scale_1.25,up3__circle,response,2511,847101,primary,TB,圆核｜离核EE×1.25，同核EI×1,75,105,-0.12571428571428567,0.03463203463203468,0.0,0.015947802891027735,0.018454504587418097,-1.3634317903979536,0.0,-10.0,-5.346956763012713,0.004101003414818893,1.0,-30,83.0,19.0,0.4979104488211501,-0.06521739130434778
up3__circle__EE_core_to_out_scale_1.25,up3__circle,response,2511,847101,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1,185,156,-0.3826576576576576,0.029902979902980076,0.0,0.054369223898814156,-0.2746874322484239,-43.96505669164253,0.0,-40.0,108.15365123013908,-0.004140080291052964,1.0,29,74.0,19.0,0.41884526455698623,-0.06325459317585302
up3__circle__EE_core_to_out_scale_1.25,up3__circle,response,2511,847101,all_detected,TA,圆核｜离核EE×1.25，同核EI×1,97,22,-0.5967666354264293,0.0518445940189145,0.0,0.052621817645525454,-0.09685682827269762,-107.98064776903084,0.0,-78.0,-2.0022868392475175,0.0009566151419602292,1.0,75,-29.0,15.0,-0.4757207428394219,-0.058510638297872286
up3__circle__EE_core_to_out_scale_1.25,up3__circle,response,2511,847101,all_detected,TB,圆核｜离核EE×1.25，同核EI×1,88,134,-0.12177747625508817,0.027137042062415184,0.0,0.009233258728722382,0.007222701018056832,-0.9169574499483133,0.0,-8.0,2.489946043053351,0.0031481936940447736,1.0,-46,84.0,19.0,0.5325987008895297,-0.06598877973340889
follow_ellipse4_out1_EI0.875,up3__ellipse4,response,2511,847102,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.875,151,112,-0.1977885525070957,0.015422077922077948,0.0,0.014490077231588017,-0.06709113496020958,-0.7677316985236757,0.0,-12.0,6.966845643108172,0.12759107837727143,0.0,39,27.0,5.0,0.3883162251984027,0.0
follow_ellipse4_out1_EI0.875,up3__ellipse4,response,2511,847102,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.875,38,20,-0.6815789473684211,0.018181818181818077,0.0,0.08326517014145701,-0.09933217473772077,-111.43831776394904,0.0,-67.0,-8.6597591162772,0.11546163606409406,0.0,18,-30.5,15.5,-0.6214862384667326,-0.01923105766175537
follow_ellipse4_out1_EI0.875,up3__ellipse4,response,2511,847102,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.875,113,92,-0.020873412851096562,0.014822134387351693,0.0,0.011068359625497015,0.0022160708614394897,-0.4296667365633766,0.0,-10.0,8.986817825620165,0.1305356024634372,0.0,21,22.0,3.0,0.3727742694081586,0.0
follow_ellipse4_out1_EI0.875,up3__ellipse4,response,2511,847102,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.875,175,159,-0.18339622641509434,0.011435105774728282,0.0,0.0038136067016875663,-0.07248458901192834,-0.5629373738302093,0.0,-10.0,6.468904226337145,0.12435654503178256,0.0,16,25.0,5.0,0.39622715768535866,0.0
follow_ellipse4_out1_EI0.875,up3__ellipse4,response,2511,847102,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.875,38,20,-0.6815789473684211,0.018181818181818077,0.0,0.08326517014145701,-0.09933217473772077,-111.43831776394904,0.0,-67.0,-8.6597591162772,0.11546163606409406,0.0,18,-30.5,15.5,-0.6214862384667326,-0.01923105766175537
follow_ellipse4_out1_EI0.875,up3__ellipse4,response,2511,847102,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.875,137,139,-0.026072572598855315,0.01046435578809668,0.0,0.0060739729384375885,0.0003665516299822813,-0.32138911024230765,0.0,-8.0,6.866381396379438,0.12655122263189145,0.0,-2,22.0,4.0,0.3741730721159371,0.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,140,146,0.1788160469667318,0.0006226650062266526,0.0,-0.015647226206396414,-0.057950028508699014,1.6811869796665633,0.0,0.0,-8.296506931010299,0.017013339503737568,0.0,-6,14.0,4.0,0.05060883575591202,-0.002446816932984097
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,68,71,0.31638359569179786,0.001280409731113985,0.0,-0.04309839226447659,-0.03728484794503539,4.0741098327143845,0.0,0.0,-0.5943043530553496,0.01497277294488672,0.0,-3,29.0,2.0,0.12749583209610194,-0.00673545166891909
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,72,75,0.04833333333333334,0.0,0.0,0.007607003672862905,-0.02539493057433384,-0.31471177315506793,0.0,-2.0,2.950339119624914,0.014725517535879987,0.0,-3,1.5,8.0,0.010160192992572092,-0.001262202267526047
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,192,185,0.11703265765765758,0.0009828009828009021,0.0,-0.01895713714473199,-0.09499491239923866,-1.217857299514435,0.0,0.0,14.819059717322489,0.01638280668490502,0.0,7,12.0,3.0,0.023285675782316773,0.002292278770216649
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,109,97,0.23834294902109143,0.0018744142455482393,0.0,-0.03800876446294019,-0.025090316628816695,2.966382640908705,0.0,0.0,0.3448429541604128,0.013262485088132561,0.0,12,24.0,2.0,0.08036508955626154,0.005316504566825753
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,83,88,0.008488499452354858,0.0,0.0,0.004526722954027923,-0.02876126638969584,-0.40790072210711514,0.0,-2.0,-0.10373976077971747,0.014244299656798631,0.0,-5,1.0,6.0,0.013398606442523331,0.0010474904930541928
up3__circle__EE_core_to_out_scale_1.25__y_minus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜y_minus10,143,146,0.3585113516620365,-0.012727621071332185,0.0,-0.026563002387726464,0.12238387110552523,43.543917881832385,0.0,44.0,-23.590370826914295,0.028083672283046313,0.0,-3,27.0,-2.5,0.38234369931917733,-0.009510489856538018
up3__circle__EE_core_to_out_scale_1.25__y_minus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TA,圆核｜离核EE×1.25，同核EI×1｜y_minus10,59,71,0.5602769157316783,-0.02491373510709871,0.0,-0.0355479078776573,0.12442605963726366,113.86099706341338,0.0,76.0,-8.076776362751843,0.049012363924255425,0.0,-12,52.0,-11.0,0.798959088248612,-0.05712471435866473
up3__circle__EE_core_to_out_scale_1.25__y_minus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,primary,TB,圆核｜离核EE×1.25，同核EI×1｜y_minus10,84,75,0.15547619047619055,-0.0043290043290042934,0.0,0.003771024836884046,0.003164240768096349,0.3336479687495739,0.0,4.0,3.793608351967123,0.010758604820238035,0.0,9,3.5,0.0,0.09178928198313496,0.0016645673345613288
up3__circle__EE_core_to_out_scale_1.25__y_minus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜y_minus10,181,185,0.3663132746005674,-0.011071443115642121,-0.0055248618784530246,-0.03387406219254241,0.1680550139329065,43.561213792984745,0.0,38.0,-54.12987127371889,0.026133248329973255,0.0,-4,23.0,-2.0,0.26639453803607527,-0.006827572121392067
up3__circle__EE_core_to_out_scale_1.25__y_minus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜y_minus10,68,97,0.5620072771376592,-0.024863553668890148,0.0,-0.0320358435189691,0.1282410959913958,114.04415322496425,0.0,76.0,-7.041175519443641,0.04792830230975886,0.0,-29,50.0,-10.0,0.7605439983467592,-0.04833258649648853
up3__circle__EE_core_to_out_scale_1.25__y_minus10,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜y_minus10,113,88,0.12811745776347538,-0.0032180209171360774,-0.008849557522123908,0.007647169341347099,0.004002874192740591,0.2048725350452969,0.0,2.0,2.9139952653858927,0.007383865973818779,0.0,25,3.0,0.0,0.035216138527541574,0.002734313292076185
follow_ellipse4_out1.25_EI0.875,up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,primary,ALL,椭圆4:1｜离核EE×1.25，同核EI×0.875,160,149,0.09395973154362414,0.0024405125076264467,0.0,0.016107382550335586,0.006764849697012354,-1.0716945467702317,2.0,-6.0,4.060698256538672,0.10765714203524081,0.0,11,16.0,4.0,0.2462493388953222,0.03960961758726711
follow_ellipse4_out1.25_EI0.875,up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,primary,TA,椭圆4:1｜离核EE×1.25，同核EI×0.875,30,33,0.28787878787878785,0.0027548209366391463,0.0,0.007070630344462481,0.00023385971781603176,3.0378568048654415,0.0,0.0,-1.546046479560573,0.03525397308462161,0.0,-3,10.5,2.5,0.07496270122702686,0.01424868442428362
follow_ellipse4_out1.25_EI0.875,up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,primary,TB,椭圆4:1｜离核EE×1.25，同核EI×0.875,130,116,0.0387931034482758,0.0023510971786834256,0.0,0.007471264367816088,-0.013067793331599464,-1.177740195495062,2.0,-8.0,5.236489860168149,0.12371842586246411,0.0,14,16.0,3.5,0.28191378055730976,0.043099285782215446
follow_ellipse4_out1.25_EI0.875,up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,ALL,椭圆4:1｜离核EE×1.25，同核EI×0.875,171,179,0.07821229050279332,0.002539360081259545,0.0,0.013780260707635023,-0.013736704505503794,-1.1640870459486905,2.0,-6.0,4.158794325812778,0.10766323206688554,0.0,-8,17.0,4.0,0.24822780175425763,0.04081158463839407
follow_ellipse4_out1.25_EI0.875,up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TA,椭圆4:1｜离核EE×1.25，同核EI×0.875,30,33,0.28787878787878785,0.0027548209366391463,0.0,0.007070630344462481,0.00023385971781603176,3.0378568048654415,0.0,0.0,-1.546046479560573,0.03525397308462161,0.0,-3,10.5,2.5,0.07496270122702686,0.01424868442428362
follow_ellipse4_out1.25_EI0.875,up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TB,椭圆4:1｜离核EE×1.25，同核EI×0.875,141,146,0.03082191780821919,0.002490660024906499,0.0,0.006392694063926951,-0.012177384209083875,-1.2091306440215703,2.0,-6.0,4.894885382357643,0.11934243753930501,0.0,-5,17.0,4.0,0.26348982632656437,0.04476918759661963
follow_circle_out1.125_EI1,up3__circle,response,2511,847102,primary,ALL,圆核｜离核EE×1.125，同核EI×1,130,127,-0.1683222289521502,0.03805407191233967,0.0,0.03476071123186178,-0.09397977049540374,-1.272446848420259,0.0,-8.0,40.581254940712824,0.0023195491401641205,1.0,3,59.0,9.5,0.18859917204221333,-0.047763762474757776
follow_circle_out1.125_EI1,up3__circle,response,2511,847102,primary,TA,圆核｜离核EE×1.125，同核EI×1,49,22,-0.3242115027829313,0.08492157193455907,0.0,-0.019691043768956,-0.06802138017795784,-41.24972522569442,0.0,-1.0,-0.2105591855579405,0.0024593880104712418,0.0,27,-2.5,4.5,-0.3348251124458477,0.03279294802573862
follow_circle_out1.125_EI1,up3__circle,response,2511,847102,primary,TB,圆核｜离核EE×1.125，同核EI×1,81,105,-0.08059964726631397,0.027032227032227185,0.0,0.014814814814814836,0.03917099404429225,-0.7892085944731662,0.0,-4.0,1.4037253970382153,0.020822876246012964,1.0,-24,36.0,9.0,0.2110697231589631,-0.002798507462686617
follow_circle_out1.125_EI1,up3__circle,response,2511,847102,all_detected,ALL,圆核｜离核EE×1.125，同核EI×1,186,169,-0.15266908443087113,0.03486959690433644,0.0,0.029440075791755393,-0.07405030411803026,-0.7841646409278837,0.0,-4.0,18.104048044875526,0.007222582976124339,1.0,17,46.0,9.0,0.22677400176471174,-0.03868657528356545
follow_circle_out1.125_EI1,up3__circle,response,2511,847102,all_detected,TA,圆核｜离核EE×1.125，同核EI×1,55,23,-0.3438735177865613,0.08990298239310113,0.0,-0.012352171461139594,-0.07363170884213188,-44.68004331418342,0.0,-4.0,-0.013980463976622559,0.003171976948297753,0.0,32,-2.0,4.0,-0.3802083337568041,0.020894609637453043
follow_circle_out1.125_EI1,up3__circle,response,2511,847102,all_detected,TB,圆核｜离核EE×1.125，同核EI×1,131,146,-0.06459792952002508,0.02634681014896434,0.0,0.016881034542856194,0.03081882833253513,-0.6237804948568737,0.0,-4.0,2.1605882347505485,0.014825600135062525,0.0,-15,14.0,7.0,0.19096286098802384,0.0
up3__circle__EE_core_to_out_scale_1.25__radius235,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜radius235,136,130,0.3069004524886878,6.170300287933195e-05,0.0,-0.026191847269237206,0.21223574935312522,3.5909551510785604,0.0,4.0,-56.17602203362094,0.005958411832222177,0.0,6,7.0,-3.5,0.0659605614707548,-0.013077194493158917
up3__circle__EE_core_to_out_scale_1.25__radius235,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,TA,圆核｜离核EE×1.25，同核EI×1｜radius235,15,53,0.3698113207547169,-0.004345340194396807,0.0,-0.07768514603791107,-0.02072801084195114,-3.241986518478825,0.0,6.0,-4.410023310018005,0.046502286036033805,0.0,-38,29.0,11.0,0.24285134228537508,-0.05440195578408824
up3__circle__EE_core_to_out_scale_1.25__radius235,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,primary,TB,圆核｜离核EE×1.25，同核EI×1｜radius235,121,77,0.1316410861865407,0.0004293227433723734,0.0,0.018592929104249756,0.01726026425312932,0.07291788833754254,0.0,0.0,-2.394466740992357,-0.013945612673124733,0.0,44,1.0,-7.0,-0.04214522945917043,-0.0069562846201211
up3__circle__EE_core_to_out_scale_1.25__radius235,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜radius235,169,194,0.2792197889343012,0.001267170577241905,0.0,-0.014885598667191663,0.2079948916978827,0.9247775737308075,0.0,2.0,-40.488135338342545,0.004340045410309107,0.0,-25,6.0,-3.0,0.07067053079372876,-0.012562861276074977
up3__circle__EE_core_to_out_scale_1.25__radius235,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜radius235,15,74,0.3621621621621621,-0.0036036036036034558,0.0,-0.07479546390294592,-0.021621491245871094,-2.6689326067935326,0.0,4.0,-3.558604036442375,0.04648182614577144,0.0,-59,28.5,11.0,0.23960860419458463,-0.05707479007112637
up3__circle__EE_core_to_out_scale_1.25__radius235,up3__circle__EE_core_to_out_scale_1.25,response,2511,847102,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜radius235,154,120,0.0999458874458874,0.0016824085005902045,0.0,0.020173160173160176,0.01266861022198823,0.002074984145565395,0.0,0.0,-0.6910678692365764,-0.011414475379422251,0.0,34,1.0,-4.0,0.0021010743402340992,-0.004958995103672259
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847102,primary,ALL,椭圆4:1｜离核EE×1.125，同核EI×0.75,163,137,0.1970802919708029,-0.002788622420524356,0.0,0.01611469821838185,-0.06636210850394353,-1.594857343177864,2.0,-10.0,6.544421814985981,0.1709719997495783,1.0,26,84.0,15.0,0.6156069433936802,-0.013047530288909592
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847102,primary,TA,椭圆4:1｜离核EE×1.125，同核EI×0.75,31,28,0.625,-0.011730205278592365,0.0,-0.07676109616628835,-0.04488802774480927,-3.5715781641526974,0.0,0.0,-7.436805618552171,0.12358112606830365,0.0,3,33.5,10.0,0.251489809257353,0.025396488331059452
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847102,primary,TB,椭圆4:1｜离核EE×1.125，同核EI×0.75,132,109,0.08715596330275233,-0.0006887052341597588,0.0,0.014785469372625343,-0.021108576973061954,-1.4499399427641038,2.0,-12.0,8.188400999992155,0.1740694495968868,1.0,23,92.0,14.0,0.7143106185485877,-0.009992886306361193
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847102,all_detected,ALL,椭圆4:1｜离核EE×1.125，同核EI×0.75,170,179,0.16201117318435754,-0.0006423087264362248,0.0,0.020200589172238353,-0.0829784334649577,-1.5510184792087784,2.0,-10.0,6.07999069363359,0.16705937110789965,1.0,-9,85.5,14.0,0.6203638498004507,-0.012981454400200376
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847102,all_detected,TA,椭圆4:1｜离核EE×1.125，同核EI×0.75,31,30,0.65,-0.0026392961876833265,0.0,-0.07088808029327248,-0.04456000423220474,-2.7221277612068207,0.0,0.0,-7.509884021630569,0.1298124835900566,0.0,1,35.0,10.0,0.2779825952132695,0.02135743113376476
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847102,all_detected,TB,椭圆4:1｜离核EE×1.125，同核EI×0.75,139,149,0.06375838926174504,-4.389410984961817e-05,0.0,0.01115349331273241,-0.02195629210875294,-1.4405631201116194,2.0,-10.0,7.440696189059963,0.16986364661210396,1.0,-10,91.0,14.0,0.6994757443860093,-0.009820359281437097
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1.125，同核EI×0.75,156,133,0.3270676691729324,0.0021732653311601347,0.0,0.008714007110301347,-0.03190683657393295,-0.9947905794833787,2.0,-10.0,5.581936464274804,0.16905335793022347,1.0,23,77.0,10.0,0.5899933107456912,-0.013435959772767792
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1.125，同核EI×0.75,36,39,0.7564102564102564,-0.0013597513597515265,0.0,-0.06379222513290123,0.01617394861637697,-0.46243096346006496,0.0,2.0,-7.558132232132266,0.1179252124854897,0.0,-3,37.5,10.0,0.2739176911717953,0.012301732214367811
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1.125，同核EI×0.75,120,94,0.14893617021276595,0.002143778207608027,0.0,0.02710401891252956,-0.015991768754994362,-1.2994037166918133,2.0,-12.0,8.262503812667546,0.1765482393816032,1.0,26,89.0,14.5,0.707541920409648,-0.011904794973636834
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1.125，同核EI×0.75,164,173,0.2601156069364161,0.0013169193699293924,0.0,0.01956268862205321,-0.08265897574339137,-1.1789166334092442,2.0,-10.0,6.648159439252595,0.16532831142225002,1.0,-9,83.0,14.0,0.614749408153985,-0.013435959772767792
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1.125，同核EI×0.75,38,39,0.7564102564102564,-0.0028217396638449133,0.0,-0.06272010037656592,0.016648410633488764,-0.46243096346006496,0.0,2.0,-7.558132232132266,0.11810422981623395,0.0,-1,38.0,10.0,0.27772203413200724,0.012301732214367811
follow_ellipse4_out1.125_EI0.75,follow_ellipse4_out1.125_EI1,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1.125，同核EI×0.75,126,134,0.11567164179104483,0.002670629536301261,0.0,0.02136144673458107,-0.023172820124223392,-1.1703386788822172,2.0,-10.0,7.561870127758084,0.1741971349279816,1.0,-8,89.5,14.0,0.7013548550830455,-0.011904794973636834
up3__ellipse4,up3__circle,shape_range,2511,847102,primary,ALL,椭圆4:1｜离核EE×1，同核EI×1,112,127,-0.04098706411698527,0.02752709888536664,0.0,0.007725455979611079,0.0494348606939754,-0.769045450347221,0.0,-6.0,-30.50666411830207,-0.004442938019619216,0.0,-15,-11.0,0.0,-0.2630403691121046,0.0
up3__ellipse4,up3__circle,shape_range,2511,847102,primary,TA,椭圆4:1｜离核EE×1，同核EI×1,20,22,-0.17727272727272725,0.0685950413223142,0.0,-0.04968016664940328,-0.012940589777918898,0.41870463792838564,0.0,0.0,2.664145042959717,-0.01599774084103714,0.0,-2,-1.5,-3.0,-0.10441342308951107,0.03258410632824882
up3__ellipse4,up3__circle,shape_range,2511,847102,primary,TB,椭圆4:1｜离核EE×1，同核EI×1,92,105,-0.011490683229813614,0.018944099378882084,0.0,0.018255749743094657,0.07186782229931815,-0.24551125894140569,0.0,-2.0,-7.065990026587315,-0.002213650683588808,0.0,-13,-2.0,0.0,-0.0990855429093882,0.0
up3__ellipse4,up3__circle,shape_range,2511,847102,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×1,159,169,-0.02110081500502403,0.027833318109080296,0.0,0.01082602434415339,0.04450117688595434,-0.3932759183221606,0.0,0.0,-3.6457451882115492,-0.000982983377752239,0.0,-10,-1.0,1.0,-0.07111390194259748,0.0
