subject,producer,horizon_seconds,endpoint,n_seeds,median_gain,seed_spread_range,seed_spread_std,effect_exceeds_seed_spread,gain_seed1,gain_seed2,gain_seed3
epilepsiae_253,P_local,7200.0,continuous,3,-0.015308312402152247,0.022820718829019482,0.011558924536262375,False,-0.007097531616173436,-0.015308312402152247,-0.029918250445192918
epilepsiae_253,P_local,7200.0,continuous:size,3,-0.05002166939212471,0.026863291434688685,0.013605065176013627,True,-0.059702838432835525,-0.03283954699814684,-0.05002166939212471
epilepsiae_253,P_local,7200.0,continuous:span,3,-0.006730419141409705,0.007469681533959882,0.0038582852759460233,False,-0.006730419141409705,-0.004672477043896617,-0.012142158577856499
epilepsiae_253,P_local,7200.0,continuous:band_energy,3,0.0047265255083353,0.011232074408159765,0.005784082298126915,False,0.0047265255083353,0.007945230348789467,-0.0032868440593702974
epilepsiae_253,P_local,7200.0,continuous:band_peak,3,-0.004844142444121902,0.007334009449649459,0.0040999852120716974,False,-0.004353435133261918,-0.004844142444121902,-0.011687444582911377
epilepsiae_253,P_local,7200.0,continuous:embedding,3,-0.03130524385192057,0.044206606557149586,0.022117043464939246,False,-0.007851834127146073,-0.03130524385192057,-0.05205844068429566
epilepsiae_384,P_local,1800.0,count,3,0.10405148594465885,0.020148863102956938,0.010086610179225847,True,0.09483530928929973,0.10405148594465885,0.11498417239225667
epilepsiae_384,P_local,1800.0,participation,3,-0.0019496158428037313,0.0023683056721333084,0.001262672430145491,False,-0.0038929598142601884,-0.00152465414212688,-0.0019496158428037313
epilepsiae_384,P_local,1800.0,continuous,3,-0.00039287798439557875,0.0011829064145021384,0.000600192761322096,False,2.1817300465576395e-05,-0.00039287798439557875,-0.001161089114036562
epilepsiae_384,P_local,1800.0,continuous:size,3,-0.004260402149720788,0.0010998106516613149,0.0005499352764317935,True,-0.004800366516765964,-0.003700555865104649,-0.004260402149720788
epilepsiae_384,P_local,1800.0,continuous:span,3,0.0006192108254301498,0.0004391138594184163,0.00025022988092215806,True,0.0006192108254301498,0.0006075703303021207,0.001046684189720537
epilepsiae_384,P_local,1800.0,continuous:band_energy,3,0.00018602408529444503,0.005552023214949076,0.0027908138758165205,False,0.002464838615293674,0.00018602408529444503,-0.0030871845996554015
epilepsiae_384,P_local,1800.0,continuous:band_peak,3,-0.00010951407464898644,0.0004303648927219683,0.00023790596285320172,False,-0.00010951407464898644,0.00028141616207544295,-0.00014894873064652536
epilepsiae_384,P_local,1800.0,continuous:embedding,3,-0.0008877219237453104,0.0004164654166700643,0.00023840408157817374,True,-0.0008948901253225117,-0.0008877219237453104,-0.00047842470865244735
epilepsiae_384,P_local,300.0,count,3,0.2342823471092128,0.1438618074581628,0.07340605945038106,True,0.1369903716706884,0.2342823471092128,0.2808521791288512
epilepsiae_384,P_local,300.0,participation,3,-0.0011269239878214377,0.0025364690144290547,0.001414678000472157,False,-0.003480831207777091,-0.0009443621933480362,-0.0011269239878214377
