candidate,stage,topology,noise,comparison,description,layer,mode,contact,events,participation,patient_participation,rank_n,rank_mean,rank_median,rank_variance,rank_q05,rank_q95
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL3,119,1.0,0.863890991672975,119,0.1014790531597254,0.07692307692307693,0.003256339165702912,0.07142857142857142,0.23076923076923078
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL2,119,1.0,0.8146858440575322,119,0.0046864899806076275,0.0,0.00045527688560129717,0.0,0.007692307692307256
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL1,119,1.0,0.7751703255109765,119,0.1433188660079416,0.14285714285714285,0.002725504216615654,0.07142857142857142,0.2326923076923076
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,SCL9,171,0.4152046783625731,0.753313100657562,71,0.9859154929577465,1.0,0.014084507042253516,1.0,1.0
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL11,171,0.5789473684210527,0.8663631765300961,99,0.9083694083694085,0.8571428571428571,0.004481508125822998,0.8571428571428571,1.0
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,SCL8,171,0.4093567251461988,0.8803743045017703,70,0.9231554160125591,0.9285714285714286,0.0003417049130652306,0.8571428571428571,0.9285714285714286
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL10,171,0.5672514619883041,0.8796661608497723,97,0.7711661191042634,0.7142857142857143,0.007818123445247606,0.7142857142857143,0.9166666666666666
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,SCL7,171,1.0,0.9031360647445624,171,0.4026631263473368,0.4166666666666667,0.13943349963019144,0.0,0.7857142857142857
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL9,171,0.9941520467836257,0.8845725847243298,170,0.4393319425672366,0.5714285714285714,0.04433378292942771,0.2,0.75
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL8,171,1.0,0.8727364693980779,171,0.45589702694965845,0.5,0.020159465678355457,0.3,0.7083333333333333
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,SCL6,171,1.0,0.7906929691451694,171,0.4159538317433055,0.5833333333333334,0.07065494504322292,0.1,0.75
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL7,171,1.0,0.7020738492665655,171,0.47200986148354573,0.42857142857142855,0.016069356628634814,0.4,0.8181818181818182
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL6,171,1.0,0.5341426403641881,171,0.4736091393986131,0.45454545454545453,0.021525579654636355,0.35714285714285715,0.8333333333333334
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL5,171,1.0,0.6830045523520486,171,0.4617847065215486,0.3333333333333333,0.03724489855671523,0.2857142857142857,0.9
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL4,171,1.0,0.9195751138088012,171,0.4417819996767365,0.25,0.06302431906930092,0.21428571428571427,0.8
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL3,171,1.0,0.9306019221041982,171,0.3681116154800365,0.14285714285714285,0.11780237882068922,0.07142857142857142,0.8
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL2,171,1.0,0.843247344461305,171,0.33370547581073895,0.0,0.17577801658578468,0.0,0.9
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,ICL1,171,1.0,0.7710672736469398,171,0.469576816945238,0.16666666666666666,0.16374113255746844,0.07142857142857142,1.0
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,SCL9,68,0.07352941176470588,0.7913406760349412,5,0.8,1.0,0.2,0.2,1.0
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL11,68,0.0,0.8876566654006837,0,,,,,
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,SCL8,68,0.0,0.9051272312951006,0,,,,,
